station_code,measure_date,hyear,TA_30MIN_MEAN,VW_30MIN_MEAN,VW_30MIN_MAX,DW_30MIN_MEAN,RH_30MIN_MEAN,DW_30MIN_SD,HS,TS0_30MIN_MEAN,TS25_30MIN_MEAN,TS50_30MIN_MEAN,TS100_30MIN_MEAN,RSWR_30MIN_MEAN,TSS_30MIN_MEAN
ADE2,2023-06-06 10:00:00+00:00,2023,7.9,1.0,2.2,150.0,64.9,24.8,66.1,0.0,-0.0,0.0,12.0,607.0,0.3
ADE2,2023-06-06 10:30:00+00:00,2023,8.8,0.5,2.0,176.3,61.1,50.2,63.6,0.0,-0.0,0.0,14.3,636.6,0.5
ADE2,2023-06-06 11:00:00+00:00,2023,8.2,0.9,2.7,156.4,64.8,36.6,63.3,0.0,-0.0,0.0,12.1,610.5,0.3
ADE2,2023-06-06 11:30:00+00:00,2023,8.6,1.1,2.1,148.5,62.9,14.5,63.7,0.0,-0.0,0.0,12.4,636.4,0.7
ADE2,2023-06-06 12:00:00+00:00,2023,9.3,0.8,2.3,152.6,60.9,22.7,62.9,0.0,-0.0,0.0,13.0,628.2,0.6
ADE2,2023-06-06 12:30:00+00:00,2023,9.7,0.6,2.0,154.9,59.0,30.6,61.8,0.0,-0.0,0.0,13.5,641.6,0.5
ADE2,2023-06-06 13:00:00+00:00,2023,9.3,1.0,2.7,151.1,59.7,19.5,60.9,0.0,-0.0,0.0,12.3,603.1,0.5
ADE2,2023-06-06 13:30:00+00:00,2023,10.1,0.6,1.9,155.8,56.8,30.6,61.0,0.0,-0.0,0.0,12.5,595.9,0.6
ADE2,2023-06-06 14:00:00+00:00,2023,10.0,0.5,4.3,287.4,59.6,62.1,60.2,0.0,-0.0,0.0,13.1,539.8,0.2
ADE2,2023-06-06 14:30:00+00:00,2023,9.3,2.4,5.1,315.0,65.2,20.3,60.7,0.0,-0.0,0.0,12.8,520.2,0.4
ADE2,2023-06-06 15:00:00+00:00,2023,8.7,1.1,3.9,310.3,71.2,32.3,60.7,0.0,0.0,0.1,9.8,245.9,0.4
ADE2,2023-06-06 15:30:00+00:00,2023,8.8,1.0,3.9,300.7,72.7,35.4,60.2,0.1,0.0,0.1,10.2,253.6,0.3
ADE2,2023-06-06 16:00:00+00:00,2023,8.1,0.4,1.4,191.8,75.2,35.6,59.6,0.1,0.0,0.1,7.3,142.9,0.3
ADE2,2023-06-06 16:30:00+00:00,2023,7.2,0.3,1.8,197.2,80.0,41.0,60.4,0.1,0.0,0.1,5.7,79.4,0.2
ADE2,2023-06-06 17:00:00+00:00,2023,7.1,0.6,2.9,213.8,84.8,39.1,60.8,0.1,0.0,0.1,5.8,58.8,0.3
ADE2,2023-06-06 17:30:00+00:00,2023,6.3,1.3,2.9,152.2,88.8,28.6,61.0,0.1,0.0,0.1,5.1,23.6,0.2
ADE2,2023-06-06 18:00:00+00:00,2023,5.9,0.9,2.2,147.9,92.3,16.6,61.3,0.1,0.1,0.1,4.2,8.1,0.2
ADE2,2023-06-06 18:30:00+00:00,2023,5.6,1.5,2.9,148.9,95.9,15.9,61.4,0.1,0.1,0.1,3.8,3.6,0.2
ADE2,2023-06-06 19:00:00+00:00,2023,5.1,1.3,3.0,130.0,83.8,18.7,60.4,0.1,0.1,0.1,2.4,2.5,0.1
ADE2,2023-06-06 19:30:00+00:00,2023,5.0,0.8,2.5,127.0,84.2,25.9,59.9,0.1,0.1,0.1,2.5,4.2,0.2
ADE2,2023-06-06 20:00:00+00:00,2023,5.8,1.8,5.1,116.7,74.6,17.8,59.8,0.1,0.1,0.1,3.1,0.2,0.2
ADE2,2023-06-06 20:30:00+00:00,2023,5.8,2.0,4.5,128.5,81.8,18.0,59.9,0.1,0.1,0.1,3.8,-0.0,0.0
ADE2,2023-06-06 21:00:00+00:00,2023,5.5,1.0,3.8,136.1,83.5,34.1,60.2,0.1,0.1,0.1,3.7,-0.0,-0.0
ADE2,2023-06-06 21:30:00+00:00,2023,5.3,0.6,1.7,75.0,84.2,39.6,60.1,0.1,0.1,0.1,2.9,-0.0,-0.2
ADE2,2023-06-06 22:00:00+00:00,2023,4.7,0.9,1.7,135.6,84.3,19.3,60.3,0.1,0.1,0.1,2.8,-0.0,-0.4
ADE2,2023-06-06 22:30:00+00:00,2023,4.6,0.6,1.9,115.3,80.7,19.2,60.0,0.1,0.1,0.1,1.9,-0.0,-0.6
ADE2,2023-06-06 23:00:00+00:00,2023,4.4,0.8,1.9,110.5,82.2,14.0,60.1,0.1,0.1,0.1,2.1,-0.0,-0.7
ADE2,2023-06-06 23:30:00+00:00,2023,4.5,0.8,1.6,121.0,80.0,18.7,60.2,0.1,0.1,0.1,2.6,-0.0,-0.9
ADE2,2023-06-07 00:00:00+00:00,2023,4.5,0.5,2.6,146.3,79.2,12.6,60.3,0.1,0.1,0.1,1.7,-0.0,-1.2
ADE2,2023-06-07 00:30:00+00:00,2023,4.9,0.5,2.4,132.7,76.6,26.3,59.6,0.1,0.1,0.1,1.8,-0.0,-1.3
ADE2,2023-06-07 01:00:00+00:00,2023,4.6,0.7,2.0,136.4,78.7,22.5,59.2,0.2,0.1,0.1,2.1,-0.0,-1.5
ADE2,2023-06-07 01:30:00+00:00,2023,4.9,0.9,2.3,134.4,77.8,20.5,59.8,0.2,0.1,0.1,3.2,-0.0,-1.0
ADE2,2023-06-07 02:00:00+00:00,2023,4.8,0.8,1.9,145.9,80.0,16.6,59.7,0.2,0.1,0.1,2.9,-0.0,-1.1
ADE2,2023-06-07 02:30:00+00:00,2023,5.3,1.6,2.8,148.0,77.3,13.9,59.2,0.2,0.1,0.1,3.6,-0.0,-0.8
ADE2,2023-06-07 03:00:00+00:00,2023,5.6,1.9,2.8,150.4,73.9,9.7,58.5,0.2,0.1,0.1,3.8,-0.0,-0.7
ADE2,2023-06-07 03:30:00+00:00,2023,5.3,1.7,2.9,150.3,76.1,13.8,59.2,0.2,0.1,0.1,3.8,0.2,-0.8
ADE2,2023-06-07 04:00:00+00:00,2023,5.5,1.7,2.8,150.0,73.2,12.3,59.9,0.2,0.1,0.1,3.8,4.0,-0.7
ADE2,2023-06-07 04:30:00+00:00,2023,5.4,1.5,2.8,147.5,74.4,14.3,58.9,0.3,0.1,0.1,3.9,13.7,-0.8
ADE2,2023-06-07 05:00:00+00:00,2023,5.1,1.0,2.3,146.3,76.7,17.2,59.8,0.3,0.1,0.1,3.7,22.7,-0.9
ADE2,2023-06-07 05:30:00+00:00,2023,4.9,1.2,2.3,117.4,79.2,20.0,60.1,0.3,0.1,0.1,3.6,30.1,-0.9
ADE2,2023-06-07 06:00:00+00:00,2023,5.2,1.0,2.1,135.0,79.3,21.2,59.5,0.3,0.1,0.1,5.4,113.1,-0.5
ADE2,2023-06-07 06:30:00+00:00,2023,5.8,1.1,2.1,106.3,75.3,17.6,59.6,0.3,0.1,0.1,8.2,215.5,-0.2
ADE2,2023-06-07 07:00:00+00:00,2023,6.1,1.4,2.2,115.6,74.5,15.1,59.4,0.3,0.0,0.1,9.0,275.8,0.0
ADE2,2023-06-07 07:30:00+00:00,2023,7.2,0.8,2.0,136.4,69.0,21.9,58.6,0.4,0.0,0.1,9.8,333.2,0.2
ADE2,2023-06-07 08:00:00+00:00,2023,7.0,1.1,1.9,151.6,67.3,11.2,59.0,0.4,0.0,0.1,8.3,286.7,0.1
ADE2,2023-06-07 08:30:00+00:00,2023,7.6,1.2,1.9,142.0,61.8,11.7,58.3,0.4,0.0,0.1,9.6,440.6,0.3
ADE2,2023-06-07 09:00:00+00:00,2023,8.2,1.0,1.9,142.9,55.4,14.2,56.6,0.5,0.0,0.1,7.7,482.2,0.4
ADE2,2023-06-07 09:30:00+00:00,2023,8.3,1.1,1.8,146.1,53.1,14.0,56.2,0.6,0.0,0.1,11.4,513.4,0.3
ADE2,2023-06-07 10:00:00+00:00,2023,8.6,1.7,2.8,148.7,53.0,11.1,55.6,0.6,0.0,0.1,11.6,556.9,0.4
ADE2,2023-06-07 10:30:00+00:00,2023,9.0,0.7,3.0,163.5,55.2,57.1,54.7,0.6,0.0,0.1,12.8,570.1,0.4
ADE2,2023-06-07 11:00:00+00:00,2023,9.8,0.1,3.3,315.0,61.5,70.7,51.9,0.6,0.0,0.1,13.2,487.7,0.6
ADE2,2023-06-07 11:30:00+00:00,2023,9.3,0.1,4.9,304.5,66.1,76.0,53.4,0.6,0.0,0.1,12.7,507.7,0.4
ADE2,2023-06-07 12:00:00+00:00,2023,8.9,2.4,4.7,317.1,77.2,17.2,52.0,0.6,0.0,0.1,13.6,599.3,0.6
ADE2,2023-06-07 12:30:00+00:00,2023,9.3,1.1,5.0,301.9,76.5,39.3,51.1,0.6,0.0,0.1,12.5,464.0,0.6
ADE2,2023-06-07 13:00:00+00:00,2023,8.8,2.0,4.9,317.3,77.6,22.7,48.8,0.6,0.0,0.1,11.9,436.3,0.4
ADE2,2023-06-07 13:30:00+00:00,2023,8.3,0.9,3.4,305.0,80.4,31.8,48.9,0.5,0.0,0.1,9.2,199.4,0.4
ADE2,2023-06-07 14:00:00+00:00,2023,7.7,0.3,2.1,268.3,83.2,45.6,47.9,0.4,0.0,0.1,7.1,87.7,0.3
ADE2,2023-06-07 14:30:00+00:00,2023,7.0,1.2,3.3,146.3,83.6,15.2,48.8,0.4,0.0,0.1,5.4,103.1,0.2
ADE2,2023-06-07 15:00:00+00:00,2023,7.1,1.0,3.1,131.3,62.3,39.2,49.5,0.4,0.0,0.1,5.2,69.8,0.2
ADE2,2023-06-07 15:30:00+00:00,2023,6.4,0.2,1.9,144.7,69.6,52.1,48.3,0.4,0.1,0.1,4.4,35.6,0.1
ADE2,2023-06-07 16:00:00+00:00,2023,6.7,0.3,2.2,110.1,70.4,55.5,49.8,0.4,0.1,0.1,5.6,72.7,0.2
ADE2,2023-06-07 16:30:00+00:00,2023,7.0,1.8,3.3,141.0,66.3,15.5,49.5,0.4,0.0,0.1,8.4,263.0,0.4
ADE2,2023-06-07 17:00:00+00:00,2023,8.3,0.5,2.5,139.0,60.1,43.9,46.4,0.4,0.0,0.1,9.7,228.8,0.3
ADE2,2023-06-07 17:30:00+00:00,2023,7.8,0.6,1.7,141.2,64.5,25.5,47.1,0.4,0.0,0.1,7.1,124.5,0.1
ADE2,2023-06-07 18:00:00+00:00,2023,7.0,0.5,1.1,128.1,71.9,16.8,47.0,0.4,0.0,0.1,4.7,43.6,-0.1
ADE2,2023-06-07 18:30:00+00:00,2023,6.6,0.6,1.7,117.6,73.2,15.7,47.8,0.4,0.0,0.1,4.4,41.0,-0.3
ADE2,2023-06-07 19:00:00+00:00,2023,6.6,0.7,1.8,140.0,73.3,20.2,48.2,0.4,0.0,0.1,5.1,21.6,-0.1
ADE2,2023-06-07 19:30:00+00:00,2023,6.0,0.8,1.9,126.0,75.6,23.1,48.2,0.4,0.1,0.1,4.0,5.7,-0.2
ADE2,2023-06-07 20:00:00+00:00,2023,6.0,1.2,2.7,120.1,74.7,22.8,48.3,0.4,0.1,0.1,4.3,0.3,-0.2
ADE2,2023-06-07 20:30:00+00:00,2023,6.0,1.1,2.7,125.4,73.1,25.8,48.1,0.4,0.1,0.1,4.5,-0.0,0.0
ADE2,2023-06-07 21:00:00+00:00,2023,6.2,2.1,3.9,128.1,74.5,15.3,47.3,0.4,0.1,0.1,4.7,-0.0,0.2
ADE2,2023-06-07 21:30:00+00:00,2023,5.6,0.9,2.2,146.9,76.9,22.6,45.6,0.4,0.1,0.1,4.1,-0.0,0.2
ADE2,2023-06-07 22:00:00+00:00,2023,5.9,2.0,4.0,132.8,78.0,15.2,47.1,0.4,0.1,0.1,3.5,-0.0,0.3
ADE2,2023-06-07 22:30:00+00:00,2023,6.1,0.9,3.0,145.4,72.3,16.1,47.1,0.4,0.1,0.1,3.8,-0.0,0.0
ADE2,2023-06-07 23:00:00+00:00,2023,6.1,1.2,2.6,143.4,71.5,18.4,47.0,0.4,0.1,0.1,4.5,-0.0,-0.2
ADE2,2023-06-07 23:30:00+00:00,2023,5.6,0.7,1.9,122.7,73.8,22.4,46.8,0.4,0.1,0.1,3.6,-0.0,0.2
ADE2,2023-06-08 00:00:00+00:00,2023,5.4,0.8,2.0,115.5,75.1,21.4,46.7,0.4,0.1,0.1,3.8,-0.0,0.5
ADE2,2023-06-08 00:30:00+00:00,2023,5.5,0.8,1.9,112.5,74.8,19.3,45.9,0.4,0.1,0.1,3.3,-0.0,0.2
ADE2,2023-06-08 01:00:00+00:00,2023,5.3,0.6,1.6,106.1,76.1,20.4,45.6,0.4,0.1,0.1,3.1,-0.0,0.6
ADE2,2023-06-08 01:30:00+00:00,2023,5.7,1.0,2.3,145.1,75.6,18.4,45.6,0.5,0.1,0.1,4.3,-0.0,0.9
ADE2,2023-06-08 02:00:00+00:00,2023,5.4,0.6,1.5,122.6,78.5,32.2,45.1,0.5,0.1,0.1,3.2,-0.0,0.8
ADE2,2023-06-08 02:30:00+00:00,2023,5.4,1.2,2.5,132.2,79.0,20.8,45.2,0.5,0.1,0.1,3.8,-0.0,0.7
ADE2,2023-06-08 03:00:00+00:00,2023,5.4,0.9,2.1,132.2,82.0,22.0,45.3,0.5,0.1,0.1,3.9,-0.0,0.8
ADE2,2023-06-08 03:30:00+00:00,2023,5.0,0.9,2.0,114.1,83.9,18.4,46.2,0.5,0.1,0.1,3.4,0.2,-0.5
ADE2,2023-06-08 04:00:00+00:00,2023,5.0,1.1,2.2,116.2,84.3,21.0,46.2,0.5,0.1,0.1,3.5,3.6,-0.6
ADE2,2023-06-08 04:30:00+00:00,2023,4.9,1.0,1.9,104.5,82.6,24.0,45.2,0.5,0.1,0.1,3.6,12.8,-0.7
ADE2,2023-06-08 05:00:00+00:00,2023,4.7,0.8,1.8,115.5,82.6,16.4,45.5,0.5,0.1,0.1,3.0,20.1,-0.9
ADE2,2023-06-08 05:30:00+00:00,2023,5.0,1.4,3.2,116.8,82.0,14.7,45.5,0.5,0.1,0.1,4.0,32.5,-0.4
ADE2,2023-06-08 06:00:00+00:00,2023,6.2,1.0,4.0,128.4,73.5,17.0,45.2,0.5,0.1,0.1,6.2,111.3,-0.4
ADE2,2023-06-08 06:30:00+00:00,2023,6.3,0.9,1.9,140.3,76.0,20.6,46.2,0.5,0.0,0.1,7.5,188.1,-0.1
ADE2,2023-06-08 07:00:00+00:00,2023,6.3,1.4,2.2,148.4,76.1,13.0,46.7,0.6,0.0,0.1,8.6,270.4,0.0
ADE2,2023-06-08 07:30:00+00:00,2023,6.7,1.4,2.3,149.1,74.1,12.7,44.6,0.6,0.0,0.1,9.4,334.8,0.2
ADE2,2023-06-08 08:00:00+00:00,2023,7.1,1.2,2.1,148.0,72.4,12.3,45.3,0.6,0.0,0.1,9.9,376.6,0.3
ADE2,2023-06-08 08:30:00+00:00,2023,7.1,1.6,2.3,149.1,71.8,11.3,44.4,0.6,0.0,0.1,8.8,364.7,0.3
ADE2,2023-06-08 09:00:00+00:00,2023,7.4,1.3,2.2,150.0,70.0,10.3,42.8,0.6,0.0,0.1,7.8,266.4,0.2
ADE2,2023-06-08 09:30:00+00:00,2023,7.5,1.3,2.6,152.8,71.1,9.9,42.6,0.6,0.0,0.1,8.9,302.9,0.3
ADE2,2023-06-08 10:00:00+00:00,2023,7.7,0.8,1.8,153.9,76.3,23.5,42.7,0.6,0.0,0.1,9.2,324.7,0.4
ADE2,2023-06-08 10:30:00+00:00,2023,9.2,0.6,1.7,140.9,71.4,29.5,41.2,0.6,0.0,0.1,13.2,504.8,0.6
ADE2,2023-06-08 11:00:00+00:00,2023,10.4,0.5,2.0,141.2,63.2,17.2,39.9,0.6,0.0,0.1,15.0,573.5,0.7
ADE2,2023-06-08 11:30:00+00:00,2023,7.4,1.4,4.9,310.9,89.1,35.2,41.6,0.6,0.0,0.1,7.5,107.2,-0.2
ADE2,2023-06-08 12:00:00+00:00,2023,7.2,2.0,5.1,121.5,84.8,27.5,42.8,0.6,0.0,0.1,8.2,353.7,0.5
ADE2,2023-06-08 12:30:00+00:00,2023,8.8,1.0,2.1,135.4,72.7,21.2,41.8,0.5,0.0,0.1,11.7,564.2,0.8
ADE2,2023-06-08 13:00:00+00:00,2023,9.9,0.8,2.1,141.8,64.4,21.0,38.6,0.5,0.0,0.1,13.6,587.2,0.8
ADE2,2023-06-08 13:30:00+00:00,2023,9.3,0.9,4.8,301.9,83.9,44.2,39.2,0.5,0.0,0.1,11.8,360.7,0.2
ADE2,2023-06-08 14:00:00+00:00,2023,7.8,0.9,3.4,138.4,86.1,49.9,39.2,0.5,0.0,0.1,10.0,356.3,0.5
ADE2,2023-06-08 14:30:00+00:00,2023,8.7,0.4,2.3,110.4,76.6,25.2,37.3,0.5,0.0,0.1,8.2,181.9,0.4
ADE2,2023-06-08 15:00:00+00:00,2023,7.3,0.7,2.6,114.8,91.0,38.2,40.1,0.4,0.0,0.1,5.9,79.6,0.2
ADE2,2023-06-08 15:30:00+00:00,2023,7.9,1.2,2.9,149.8,81.4,21.6,38.8,0.4,0.0,0.1,8.9,357.6,0.6
ADE2,2023-06-08 16:00:00+00:00,2023,8.5,0.3,4.9,135.1,73.5,60.3,38.8,0.4,0.0,0.1,9.4,240.5,0.4
ADE2,2023-06-08 16:30:00+00:00,2023,6.4,0.3,2.6,249.7,99.4,59.6,39.2,0.4,0.0,0.1,6.0,46.7,0.1
ADE2,2023-06-08 17:00:00+00:00,2023,5.8,0.7,3.0,146.4,97.5,26.5,39.3,0.4,0.1,0.1,4.4,50.8,0.2
ADE2,2023-06-08 17:30:00+00:00,2023,5.9,0.8,2.2,123.5,92.5,26.8,39.0,0.4,0.1,0.1,3.6,16.5,0.2
ADE2,2023-06-08 18:00:00+00:00,2023,5.4,1.3,3.1,133.5,92.7,32.0,39.0,0.4,0.1,0.1,3.7,29.6,0.2
ADE2,2023-06-08 18:30:00+00:00,2023,5.3,1.0,4.1,135.9,93.0,31.9,38.5,0.4,0.1,0.1,3.8,41.8,0.2
ADE2,2023-06-08 19:00:00+00:00,2023,6.1,1.5,3.2,118.0,80.4,19.8,37.9,0.4,0.1,0.1,4.1,46.2,0.3
ADE2,2023-06-08 19:30:00+00:00,2023,6.4,0.8,2.7,136.4,78.2,27.0,37.9,0.4,0.1,0.1,4.6,5.8,0.2
ADE2,2023-06-08 20:00:00+00:00,2023,5.7,0.5,1.5,100.8,83.0,13.9,37.6,0.4,0.1,0.1,3.3,0.5,0.0
ADE2,2023-06-08 20:30:00+00:00,2023,6.2,1.2,2.4,145.3,77.9,17.4,37.9,0.4,0.1,0.1,4.8,0.0,0.0
ADE2,2023-06-08 21:00:00+00:00,2023,6.5,1.3,2.5,141.5,72.2,19.0,37.8,0.4,0.1,0.1,5.1,-0.0,0.2
ADE2,2023-06-08 21:30:00+00:00,2023,6.3,1.4,2.3,146.9,72.0,13.9,37.8,0.4,0.1,0.1,5.1,-0.0,0.1
ADE2,2023-06-08 22:00:00+00:00,2023,6.5,1.5,2.9,149.2,71.7,11.8,37.5,0.4,0.1,0.1,5.0,-0.0,0.1
ADE2,2023-06-08 22:30:00+00:00,2023,6.4,1.7,3.4,146.7,69.4,14.7,37.6,0.4,0.1,0.1,5.1,-0.0,0.0
ADE2,2023-06-08 23:00:00+00:00,2023,6.4,1.9,3.9,145.4,64.8,15.5,38.1,0.4,0.1,0.1,5.2,-0.0,0.1
ADE2,2023-06-08 23:30:00+00:00,2023,6.4,1.7,3.3,145.5,66.3,15.0,38.5,0.4,0.1,0.1,5.2,-0.0,0.0
ADE2,2023-06-09 00:00:00+00:00,2023,6.2,1.2,2.8,142.7,66.3,18.2,38.6,0.4,0.1,0.1,4.9,-0.0,-0.1
ADE2,2023-06-09 00:30:00+00:00,2023,6.4,1.8,3.0,146.5,66.8,15.8,38.7,0.5,0.1,0.1,5.2,-0.0,0.1
ADE2,2023-06-09 01:00:00+00:00,2023,6.4,1.3,2.8,145.4,67.4,17.3,38.7,0.5,0.1,0.1,5.1,-0.0,-0.1
ADE2,2023-06-09 01:30:00+00:00,2023,6.5,1.5,2.6,148.1,64.6,16.3,38.9,0.5,0.1,0.1,5.0,-0.0,-0.2
ADE2,2023-06-09 02:00:00+00:00,2023,6.1,0.8,2.5,150.0,65.2,23.1,39.3,0.5,0.1,0.1,3.7,-0.0,-0.8
ADE2,2023-06-09 02:30:00+00:00,2023,5.9,1.0,2.4,130.9,67.7,17.7,38.9,0.5,0.1,0.1,4.3,-0.0,-0.6
ADE2,2023-06-09 03:00:00+00:00,2023,5.5,0.9,2.3,136.3,68.1,23.4,39.0,0.5,0.1,0.1,3.6,-0.0,-1.0
ADE2,2023-06-09 03:30:00+00:00,2023,5.7,1.0,2.6,142.5,64.9,22.0,38.8,0.5,0.1,0.1,4.1,0.3,-1.0
ADE2,2023-06-09 04:00:00+00:00,2023,5.8,1.6,2.8,151.6,63.6,16.4,39.0,0.5,0.1,0.1,4.2,3.4,-1.0
ADE2,2023-06-09 04:30:00+00:00,2023,6.0,1.4,2.9,149.4,62.3,17.1,38.7,0.5,0.1,0.1,4.8,8.8,-0.7
ADE2,2023-06-09 05:00:00+00:00,2023,5.5,0.7,2.0,127.3,66.0,21.8,38.1,0.5,0.1,0.1,3.9,13.2,-1.3
ADE2,2023-06-09 05:30:00+00:00,2023,5.4,0.7,2.2,129.6,67.2,24.0,37.8,0.5,0.2,0.1,3.4,17.5,-1.5
ADE2,2023-06-09 06:00:00+00:00,2023,6.0,1.3,2.4,108.7,65.7,14.9,37.6,0.5,0.2,0.1,5.9,114.8,-0.8
ADE2,2023-06-09 06:30:00+00:00,2023,7.2,1.1,2.1,135.9,59.5,18.0,37.5,0.5,0.2,0.1,8.9,227.9,-0.0
ADE2,2023-06-09 07:00:00+00:00,2023,8.0,1.1,2.1,146.0,56.5,15.3,38.0,0.5,0.3,0.1,10.3,297.9,0.4
ADE2,2023-06-09 07:30:00+00:00,2023,8.1,1.2,2.3,144.2,56.8,15.9,38.6,0.5,0.3,0.1,10.4,291.5,0.3
ADE2,2023-06-09 08:00:00+00:00,2023,8.6,1.7,3.5,135.8,56.5,15.5,37.7,0.5,0.3,0.1,11.4,384.6,0.3
ADE2,2023-06-09 08:30:00+00:00,2023,9.1,1.2,3.5,139.5,56.5,16.4,36.7,0.5,0.2,0.1,11.4,423.2,0.5
ADE2,2023-06-09 09:00:00+00:00,2023,9.7,0.9,2.3,147.2,59.0,14.3,34.3,0.5,0.1,0.1,9.9,474.0,0.6
ADE2,2023-06-09 09:30:00+00:00,2023,9.8,0.9,1.8,138.5,61.5,13.0,33.5,0.5,0.1,0.1,12.6,477.6,0.5
ADE2,2023-06-09 10:00:00+00:00,2023,10.5,0.8,1.9,150.3,60.3,16.3,33.4,0.5,0.1,0.1,14.2,537.5,0.6
ADE2,2023-06-09 10:30:00+00:00,2023,9.8,1.3,2.7,141.4,66.1,14.9,32.9,0.5,0.1,0.1,12.9,478.4,0.4
ADE2,2023-06-09 11:00:00+00:00,2023,9.2,0.9,2.0,143.0,70.3,15.8,33.4,0.5,0.1,0.1,10.8,286.0,0.5
ADE2,2023-06-09 11:30:00+00:00,2023,9.6,1.4,2.6,145.8,65.8,14.0,33.4,0.5,0.1,0.1,12.5,507.0,0.7
ADE2,2023-06-09 12:00:00+00:00,2023,10.4,1.1,2.2,147.1,64.9,13.9,32.7,0.5,0.0,0.1,13.1,472.1,0.8
ADE2,2023-06-09 12:30:00+00:00,2023,10.7,1.3,2.4,144.1,66.6,16.0,31.2,0.6,0.1,0.2,14.1,545.6,0.7
ADE2,2023-06-09 13:00:00+00:00,2023,10.9,0.7,4.6,309.8,69.1,64.5,30.7,0.6,0.1,0.3,14.5,536.1,0.6
ADE2,2023-06-09 13:30:00+00:00,2023,11.0,1.5,5.7,313.1,75.7,31.8,30.2,0.6,0.1,0.3,13.8,422.2,0.8
ADE2,2023-06-09 14:00:00+00:00,2023,10.3,0.4,4.1,220.3,80.2,63.0,30.0,0.6,0.1,0.3,12.1,301.2,0.8
ADE2,2023-06-09 14:30:00+00:00,2023,8.8,1.1,3.0,150.0,83.2,18.5,29.6,0.5,0.1,0.2,8.4,118.7,0.4
ADE2,2023-06-09 15:00:00+00:00,2023,8.1,1.2,2.7,145.4,85.4,21.2,30.1,0.5,0.1,0.2,8.0,103.6,0.4
ADE2,2023-06-09 15:30:00+00:00,2023,7.7,0.6,2.8,173.2,91.2,42.5,31.2,0.5,0.1,0.1,6.5,35.5,0.3
ADE2,2023-06-09 16:00:00+00:00,2023,7.1,0.3,3.9,176.3,97.0,65.0,31.3,0.5,0.1,0.1,6.0,59.3,0.3
ADE2,2023-06-09 16:30:00+00:00,2023,6.5,0.6,1.6,126.9,97.6,17.2,29.1,0.4,0.1,0.2,5.0,53.0,0.3
ADE2,2023-06-09 17:00:00+00:00,2023,6.3,0.7,1.4,129.4,99.5,18.6,30.1,0.4,0.1,0.2,4.9,41.1,0.3
ADE2,2023-06-09 17:30:00+00:00,2023,6.3,2.4,4.0,106.2,99.9,10.9,30.5,0.4,0.1,0.2,5.2,17.7,0.3
ADE2,2023-06-09 18:00:00+00:00,2023,6.1,2.8,4.8,109.1,100.0,10.6,31.9,0.5,0.1,0.2,5.1,21.6,0.3
ADE2,2023-06-09 18:30:00+00:00,2023,6.2,2.7,4.7,115.9,98.4,16.8,32.2,0.5,0.1,0.1,4.9,5.1,0.4
ADE2,2023-06-09 19:00:00+00:00,2023,6.7,1.9,4.6,123.0,88.8,21.1,29.8,0.5,0.2,0.1,4.6,1.6,0.3
ADE2,2023-06-09 19:30:00+00:00,2023,6.8,2.8,4.6,126.6,86.6,16.8,31.5,0.5,0.2,0.1,4.7,0.6,0.4
ADE2,2023-06-09 20:00:00+00:00,2023,7.1,2.8,4.6,119.5,84.8,16.0,29.4,0.5,0.2,0.1,4.9,0.1,0.4
ADE2,2023-06-09 20:30:00+00:00,2023,7.1,2.9,5.0,124.6,86.3,15.1,30.3,0.5,0.2,0.1,5.6,-0.0,0.4
ADE2,2023-06-09 21:00:00+00:00,2023,6.9,1.8,3.5,111.4,85.4,16.7,28.9,0.5,0.2,0.1,5.0,-0.0,0.4
ADE2,2023-06-09 21:30:00+00:00,2023,6.5,1.6,3.3,103.2,88.6,18.0,29.6,0.5,0.3,0.1,4.4,-0.0,0.4
ADE2,2023-06-09 22:00:00+00:00,2023,7.1,1.2,3.9,93.3,86.3,41.1,29.5,0.5,0.3,0.1,5.2,-0.0,0.5
ADE2,2023-06-09 22:30:00+00:00,2023,6.7,0.3,2.3,293.8,88.5,64.5,29.0,0.5,0.4,0.1,5.1,-0.0,0.3
ADE2,2023-06-09 23:00:00+00:00,2023,6.3,0.2,5.1,354.8,92.1,67.8,28.5,0.5,0.5,0.1,4.8,-0.0,0.3
ADE2,2023-06-09 23:30:00+00:00,2023,5.3,0.2,2.6,151.3,99.2,61.2,28.5,0.6,0.5,0.1,3.9,-0.0,0.2
ADE2,2023-06-10 00:00:00+00:00,2023,4.8,0.6,1.4,130.3,99.9,18.5,28.9,0.6,0.5,0.1,3.3,-0.0,0.2
ADE2,2023-06-10 00:30:00+00:00,2023,4.9,0.8,1.6,110.8,99.1,21.7,28.9,0.6,0.6,0.1,3.4,-0.0,0.3
ADE2,2023-06-10 01:00:00+00:00,2023,5.1,0.2,2.0,188.3,97.6,38.7,26.8,0.6,0.6,0.1,3.1,-0.0,0.3
ADE2,2023-06-10 01:30:00+00:00,2023,4.6,0.7,1.6,131.8,99.9,18.1,26.9,0.6,0.6,0.1,3.3,-0.0,0.3
ADE2,2023-06-10 02:00:00+00:00,2023,4.9,0.6,2.2,101.3,98.8,40.3,25.4,0.6,0.6,0.1,3.5,-0.0,0.3
ADE2,2023-06-10 02:30:00+00:00,2023,4.6,0.8,1.7,112.2,98.7,10.9,25.2,0.6,0.6,0.1,2.9,-0.0,0.2
